Method,Power,Sample Size,Avg Error,Avg Time,Variance,Avg Percent Error,Estimates
Variance Reduction,1,3000,115022.05011599856,3.6167635202407835,24752295704.185078,0.0713531864665843,"1534810.9109972594, 1776996.4528988802, 1158057.4378488183, 1738109.008285654, 1512336.4429252092, 1653197.6078240534, 1277197.0769287029, 1606189.2446431965, 1627784.3784055552, 1677977.8263549253, 1473387.351793886, 1673330.381501729, 1538267.145537911, 1799650.5416043627, 1747212.6998302862, 1721925.7400821436, 1619777.393050015, 1731502.2828565761, 1644670.076530603, 1660612.2237701705"
Variance Reduction,1,4000,80820.52203846264,4.04882242679596,7956278439.989418,0.05013648925159438,"1723982.610970933, 1627742.837644777, 1699073.3390924942, 1763069.704593995, 1715859.43987508, 1450505.3490063811, 1655110.6245598085, 1793746.6445798252, 1679602.8067558778, 1702292.118920671, 1649473.3809142422, 1531029.7905594094, 1619609.8991959912, 1520155.3483698566, 1496595.5492573616, 1645387.0580997868, 1603979.721302978, 1696524.1658145718, 1745551.202802498, 1621750.365444688"
Importance Sampling,0,5,1689836.75,0.007613444328308105,3842448875242.3267,1.0482793220885729,"2641236.0, 6955427.0, 3428841.0, 433250.0, 228338.0, 554689.0, 3703493.0, 575961.0, 2148209.0, 3690838.0, 240724.0, 326351.0, 281383.0, 4718898.0, 123324.0, 318811.0, 4074004.0, 4414896.0, 703863.0, 1807587.0"
Importance Sampling,0,100,281639.2,0.06388685703277588,119587985169.86002,0.17471306009267934,"2254825.0, 1504917.0, 1173585.0, 1600386.0, 1780229.0, 1395366.0, 1603294.0, 2113743.0, 1534469.0, 1552066.0, 2209561.0, 1695854.0, 1062432.0, 1286515.0, 2090236.0, 1169707.0, 1554638.0, 1330621.0, 1898976.0, 1909316.0"
Importance Sampling,0,500,109928.45,0.37232897281646726,19372364310.3875,0.0681934045074162,"1593614.0, 1665050.0, 1780768.0, 1548843.0, 1513566.0, 1669030.0, 1569733.0, 1506565.0, 1707907.0, 1653712.0, 1693076.0, 1210520.0, 1797718.0, 1864044.0, 1732932.0, 1731923.0, 1691522.0, 1589147.0, 1522985.0, 1510120.0"
Importance Sampling,0,1000,73765.7,0.6310715556144715,7877272082.139999,0.04576007593005006,"1599579.0, 1737225.0, 1715635.0, 1667837.0, 1704503.0, 1596443.0, 1619410.0, 1699277.0, 1571390.0, 1804179.0, 1596197.0, 1606019.0, 1590665.0, 1585746.0, 1685756.0, 1733514.0, 1649095.0, 1647561.0, 1886449.0, 1481048.0"
Importance Sampling,0,2000,58796.7,1.2018104076385498,5187295015.96,0.03647415338614525,"1713555.0, 1579691.0, 1564181.0, 1564194.0, 1707907.0, 1560903.0, 1746361.0, 1701419.0, 1593741.0, 1538377.0, 1655461.0, 1668131.0, 1664483.0, 1638254.0, 1606096.0, 1588185.0, 1440711.0, 1541341.0, 1583421.0, 1617184.0"
Importance Sampling,0,3000,42658.5,1.7444468855857849,2686649264.0600004,0.026462925167958017,"1536567.0, 1622595.0, 1621750.0, 1654384.0, 1681312.0, 1521348.0, 1617972.0, 1589038.0, 1590461.0, 1599047.0, 1596964.0, 1642906.0, 1696923.0, 1540022.0, 1637289.0, 1532839.0, 1535791.0, 1641951.0, 1681838.0, 1620347.0"
Importance Sampling,0,4000,41110.95,2.3153030395507814,2760187346.5275006,0.02550291251294967,"1578292.0, 1576132.0, 1626931.0, 1592667.0, 1564387.0, 1510885.0, 1617658.0, 1559945.0, 1651554.0, 1602584.0, 1736857.0, 1621564.0, 1635793.0, 1618852.0, 1622571.0, 1579936.0, 1673871.0, 1667595.0, 1572946.0, 1710767.0"
Uniform Sampling,0,5,1689836.75,0.007613444328308105,3842448875242.3267,1.0482793220885729,"2641236.0, 6955427.0, 3428841.0, 433250.0, 228338.0, 554689.0, 3703493.0, 575961.0, 2148209.0, 3690838.0, 240724.0, 326351.0, 281383.0, 4718898.0, 123324.0, 318811.0, 4074004.0, 4414896.0, 703863.0, 1807587.0"
Uniform Sampling,0,100,281639.2,0.06388685703277588,119587985169.86002,0.17471306009267934,"2254825.0, 1504917.0, 1173585.0, 1600386.0, 1780229.0, 1395366.0, 1603294.0, 2113743.0, 1534469.0, 1552066.0, 2209561.0, 1695854.0, 1062432.0, 1286515.0, 2090236.0, 1169707.0, 1554638.0, 1330621.0, 1898976.0, 1909316.0"
Uniform Sampling,0,500,109928.45,0.37232897281646726,19372364310.3875,0.0681934045074162,"1593614.0, 1665050.0, 1780768.0, 1548843.0, 1513566.0, 1669030.0, 1569733.0, 1506565.0, 1707907.0, 1653712.0, 1693076.0, 1210520.0, 1797718.0, 1864044.0, 1732932.0, 1731923.0, 1691522.0, 1589147.0, 1522985.0, 1510120.0"
Uniform Sampling,0,1000,73765.7,0.6310715556144715,7877272082.139999,0.04576007593005006,"1599579.0, 1737225.0, 1715635.0, 1667837.0, 1704503.0, 1596443.0, 1619410.0, 1699277.0, 1571390.0, 1804179.0, 1596197.0, 1606019.0, 1590665.0, 1585746.0, 1685756.0, 1733514.0, 1649095.0, 1647561.0, 1886449.0, 1481048.0"
Uniform Sampling,0,2000,58796.7,1.2018104076385498,5187295015.96,0.03647415338614525,"1713555.0, 1579691.0, 1564181.0, 1564194.0, 1707907.0, 1560903.0, 1746361.0, 1701419.0, 1593741.0, 1538377.0, 1655461.0, 1668131.0, 1664483.0, 1638254.0, 1606096.0, 1588185.0, 1440711.0, 1541341.0, 1583421.0, 1617184.0"
Uniform Sampling,0,3000,42658.5,1.7444468855857849,2686649264.0600004,0.026462925167958017,"1536567.0, 1622595.0, 1621750.0, 1654384.0, 1681312.0, 1521348.0, 1617972.0, 1589038.0, 1590461.0, 1599047.0, 1596964.0, 1642906.0, 1696923.0, 1540022.0, 1637289.0, 1532839.0, 1535791.0, 1641951.0, 1681838.0, 1620347.0"
Uniform Sampling,0,4000,41110.95,2.3153030395507814,2760187346.5275006,0.02550291251294967,"1578292.0, 1576132.0, 1626931.0, 1592667.0, 1564387.0, 1510885.0, 1617658.0, 1559945.0, 1651554.0, 1602584.0, 1736857.0, 1621564.0, 1635793.0, 1618852.0, 1622571.0, 1579936.0, 1673871.0, 1667595.0, 1572946.0, 1710767.0"
Importance Sampling (Submatrix Method),0,5,1612010.0,0.003872978687286377,0.0,1.0,"0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0"
Importance Sampling (Submatrix Method),0,100,1030723.0,0.039085209369659424,1882260853039.4,0.6394023610275371,"1383696.0, 1054244.0, 1186025.0, 2240270.0, 1713148.0, 790683.0, 1383696.0, 1383696.0, 5007663.0, 3096844.0, 922464.0, 4348760.0, 724793.0, 2569722.0, 922464.0, 2437941.0, 329451.0, 1581367.0, 4744102.0, 329451.0"
Importance Sampling (Submatrix Method),0,500,348791.65,1.4059194207191468,142120591528.72748,0.21637064906545245,"1372626.0, 1504934.0, 1116445.0, 1320441.0, 2114288.0, 1046865.0, 1201312.0, 1031578.0, 815985.0, 1653056.0, 1276163.0, 1669396.0, 1090616.0, 1723163.0, 2172271.0, 1840711.0, 929316.0, 1480159.0, 1560282.0, 1877610.0"
Importance Sampling (Submatrix Method),0,1000,323392.0,2.8245089054107666,178443695509.71002,0.20061414011079332,"2200406.0, 1460854.0, 1207308.0, 2944308.0, 1344689.0, 1431269.0, 1138848.0, 963250.0, 1477853.0, 1587561.0, 1816266.0, 1676513.0, 1550596.0, 1254024.0, 1252574.0, 1313391.0, 1570034.0, 1151367.0, 1315829.0, 1494326.0"
Importance Sampling (Submatrix Method),0,2000,234376.7,5.408331120014191,76756512387.29001,0.14539407323775905,"1471487.0, 1415892.0, 2143807.0, 1107467.0, 1578937.0, 1225815.0, 1395705.0, 1702968.0, 1171521.0, 2076640.0, 1411098.0, 1553858.0, 1640108.0, 1170220.0, 1750433.0, 1880122.0, 1604536.0, 1563247.0, 1419186.0, 1313655.0"
Importance Sampling (Submatrix Method),0,3000,201042.7,10.690839302539825,51749881570.11,0.12471554146686437,"1401411.0, 1562142.0, 1916488.0, 1413874.0, 1655394.0, 1800996.0, 1293939.0, 1455219.0, 1434983.0, 1255064.0, 1260681.0, 1345489.0, 1527813.0, 1600831.0, 1912947.0, 1675558.0, 1835496.0, 1775265.0, 1802641.0, 1973495.0"
Importance Sampling (Submatrix Method),0,4000,133881.55,12.539306581020355,28667955200.7875,0.0830525555052388,"1843397.0, 1485346.0, 1616488.0, 1424040.0, 1573766.0, 1635620.0, 1645626.0, 1575301.0, 1401766.0, 1631516.0, 1637218.0, 1820585.0, 1629948.0, 1451926.0, 1243482.0, 1502861.0, 1966630.0, 1553264.0, 1399472.0, 1362193.0"
Variance Reduction + Importance Sampling,0,5,1934901.3439339865,2.0801637411117553,42817033827347.336,1.2003035613513482,"1608526.8663133958, 3625227.3682571636, 1588686.1430741975, 1584427.6859946866, 1456412.8654099333, 2691502.976903101, 2877152.151185978, 2739444.5496211685, 1613866.251305836, 2722113.9358880105, 2191511.268290173, 1702502.8513302917, 1532772.732029412, 2338347.959701018, 2281846.907364192, 1570761.363969688, 1546480.2884634186, 1707473.0269416329, -27844909.533673707, 1698236.0434721967"
Variance Reduction + Importance Sampling,0,100,453052.48120828375,2.1311968207359313,638260941311.8845,0.28104818283278876,"-1347031.9817377953, 1859318.996826898, 1844260.013148968, 1662849.2268782218, 954380.8969673566, 1802456.3516189912, 1382893.1509508807, -11173.38510668526, 1614842.0946518872, 1772594.6198711384, 1771385.7093022575, 511224.2345862721, 1771403.9330857827, 1760423.9104567931, 1791793.6200908094, 1742037.4054585556, 1696228.9894766163, 1760108.9091524035, 1917356.9830810854, 1904381.7767252962"
Variance Reduction + Importance Sampling,1,5,418530.5535546937,2.0887399435043337,415187075989.96326,0.25963272780857044,"1552166.7915048895, 1596402.1291900661, 1829151.2088394433, 1743136.3208834596, 1341630.2329302079, 1125692.4840331015, 1902991.6399395599, 1818920.677854473, 2653694.950852871, -738870.135692462, 1935033.3800751253, 1850141.8490265969, 1767062.8441994842, 2036980.6161299793, 1788357.1067309233, 2217248.9668147517, 2138922.3168634274, 1526601.346849398, 2079430.6082594988, 1909241.433439481"
Variance Reduction + Importance Sampling,1,100,133859.66400887008,2.3326518654823305,29526196528.548058,0.08303897867188793,"1603050.3467044819, 1704269.0615526706, 1589167.431468767, 1656644.133358215, 1778033.2208918997, 1733265.0102229074, 1629488.8579900628, 1216767.6367248893, 1812801.128508806, 1535429.527883549, 1736967.5357719318, 1610491.9305657586, 1475360.6592772258, 1748042.1584260461, 1271244.050650445, 1864203.6710296825, 1607807.5493560534, 1368626.791395858, 1736559.9841670955, 1445135.557714888"
Variance Reduction + Importance Sampling,1.5,5,216452.56194989514,2.097552943229675,135547600382.37935,0.13427494987617644,"1426013.7464636425, 1605744.0070698904, 1712928.0353305747, 1794003.051565843, 1613180.0825732935, 1566385.109744799, 1380619.3269275066, 1635211.2396599678, 1831936.7912482612, 1807556.5362349406, 1777771.030393567, 1743192.1074156237, 1243875.7962737598, 139933.30372779103, 1645771.57552195, 1642398.2137307164, 1332839.0686804946, 1682211.7006895992, 1256428.5906643893, 1842769.8241858392"
Variance Reduction + Importance Sampling,1.5,100,82774.53778594789,2.7286161303520204,10706535196.815748,0.05134865030982928,"1653213.7143716204, 1588211.2822937036, 1520625.6647458933, 1478450.6412382752, 1679066.6971655276, 1672936.2378882235, 1362974.9805326206, 1792592.523956608, 1581493.047464288, 1681325.8232875522, 1620456.7106939114, 1652845.722974535, 1643504.2921249375, 1462504.4055687857, 1685907.256440971, 1747830.486959763, 1636788.0272286946, 1782108.3654594023, 1662433.8687547988, 1634821.0502559787"
Variance Reduction + Importance Sampling,1.974245170451723,5,268793.3270343019,2.1706889033317567,92609944688.30724,0.16674420570238518,"1892885.4230889706, 1154096.0354430897, 1330867.5280349844, 1876331.3236398224, 1591594.2956294536, 1256138.5438859037, 2050149.2368100162, 1183297.4312894938, 1510261.5572496566, 1145078.6651280744, 2007707.8055087265, 1747937.6952732948, 1645866.5590590166, 1085539.189392496, 1904480.9060839594, 1733990.471402442, 1466835.9363051837, 1203954.5749864, 1465642.1552381038, 1685803.0324026283"
Variance Reduction + Importance Sampling,1.974245170451723,100,66425.53735613347,3.4255892872810363,7403777899.268503,0.04120665340545869,"1636310.2936359902, 1585828.8414314145, 1461243.16605646, 1650314.6899867617, 1634779.8295854137, 1399173.0619885419, 1621632.595747211, 1711596.4035475932, 1679159.9430950687, 1704109.2241387458, 1621521.3219706307, 1632663.1086308688, 1487081.8672764192, 1507575.3829637896, 1536618.618762065, 1662039.712138689, 1448905.30380735, 1632204.6646918384, 1597207.4036895481, 1613852.6059294466"
Variance Reduction + Importance Sampling,2,5,207390.71173363854,2.1557268023490908,62971334658.45386,0.1286534895773839,"1548231.5815503707, 1209717.4032686127, 1216212.3481157916, 1060450.0368175039, 1577075.239268302, 1696581.171913462, 1857306.829791408, 1646486.563175889, 1944684.1819161568, 1378303.9847748599, 1780475.1863321105, 1751943.8918473916, 1357446.203500294, 1779259.0115345074, 1897505.988410239, 1818128.288731087, 1956905.5532604877, 1537525.7964366535, 1536077.6502916187, 1663597.8117840386"
Variance Reduction + Importance Sampling,2,100,52669.334644766524,3.524819350242615,4789428399.8895235,0.03267308183247407,"1541951.3142947173, 1657461.3183321815, 1583245.3633305458, 1600245.2109957512, 1647448.701026154, 1433443.1932942916, 1602791.409249777, 1582508.938861727, 1656072.3977634518, 1594125.9472197408, 1656361.882449779, 1489860.2410426026, 1465529.315069801, 1590900.73828533, 1698296.0306925166, 1600591.6262205096, 1661939.1953172532, 1686272.4883549635, 1603895.9583694355, 1630583.9351932602"
Variance Reduction + Importance Sampling,0,500,253528.00272713564,2.343699312210083,119821616129.486,0.15727446028693098,"1030829.5122045561, 1843454.1124733153, 1543885.2137701546, 1413846.4119556707, 1768008.5473083116, 1831336.5763688248, 1647743.0334552585, 1834908.816987979, 1584902.5503488462, 1732133.6325949884, 1874396.3716261908, 1746793.8249010444, 477230.94722172915, 1811058.1027160038, 1216345.4450238186, 1883609.048428838, 1721412.533215755, 1801528.8909999263, 1898040.553118251, 1839256.090872802"
Variance Reduction + Importance Sampling,0,1000,138831.31392884505,2.596925234794617,25876830456.442146,0.08612310961398817,"1833888.405068213, 1635202.579544735, 1652948.4825228055, 1812052.6451109645, 1404820.4913444847, 1728967.25733318, 1779246.824443837, 1800716.7376256464, 1435724.6308261137, 1271298.1053847207, 1823748.7477168164, 1879832.264512172, 1637985.3739765836, 1740296.411830018, 1639919.9855137488, 1804793.0693669803, 1579874.4688033324, 1533062.6471408175, 1485617.5701730356, 1610514.5923162943"
Variance Reduction + Importance Sampling,1,500,63974.874120051485,3.531904625892639,6632988616.212584,0.039686400282908596,"1518808.849522828, 1646013.7619870678, 1691295.152455491, 1638173.319595119, 1635511.6855473516, 1664496.0610226935, 1589443.5298794329, 1589622.6512209158, 1646723.3207550829, 1382426.3126844289, 1585832.9214320395, 1691759.9256779088, 1687690.4932030507, 1628450.891170579, 1482708.1663062694, 1589526.4272258116, 1678992.6831971763, 1561611.8052927528, 1542728.74699214, 1737119.598346128"
Variance Reduction + Importance Sampling,1,1000,48537.91951683146,5.0117899656295775,3370411988.8199234,0.030110185120955497,"1614086.6443438085, 1486713.1271732943, 1557921.735437759, 1612405.8199958382, 1658387.952527779, 1654043.9313681265, 1657708.5871243717, 1601108.7064457105, 1669107.780088893, 1590760.3349467341, 1608231.4551931878, 1643976.64263138, 1703313.3536439568, 1558509.4649771655, 1535597.4761991275, 1704162.7409979922, 1542667.2100547822, 1579763.7341303055, 1670059.0561004113, 1555220.8739278615"
Variance Reduction + Importance Sampling,1.5,500,38833.773270375445,5.9280173778533936,2266589614.093497,0.024090280625042926,"1662674.9836685846, 1599545.2347323569, 1584804.9135884207, 1573376.3103794667, 1524713.0487280462, 1540105.2757056411, 1678941.6561363973, 1602651.5159678033, 1613877.8426179003, 1641031.9882422423, 1595861.1181326953, 1621351.640274344, 1615445.5927433446, 1694086.4478524104, 1584367.4227542954, 1519935.3368030267, 1614624.0877160535, 1627055.7718478993, 1547382.1991364623, 1543692.1697634526"
Variance Reduction + Importance Sampling,1.5,1000,23463.447886002912,9.166821241378784,758119074.837426,0.014555398468993933,"1621846.0853737928, 1639719.4623198286, 1661113.0526404742, 1618548.4332596788, 1631677.7639164273, 1552873.2672174408, 1570720.277896255, 1586819.27769784, 1618241.0652724013, 1648997.7669872742, 1593069.8208483998, 1607780.916423207, 1600597.9703615785, 1638360.9579893555, 1630063.403171628, 1592307.848610677, 1624258.2822981712, 1597906.9547394228, 1579060.4086010263, 1641599.4268868736"
Variance Reduction + Importance Sampling,1.974245170451723,500,30058.10261154396,9.145654940605164,1106411811.242885,0.018646349967769406,"1637340.159301403, 1627156.1331179377, 1635663.0218134148, 1641016.6301349069, 1635650.6194037062, 1642780.6369225907, 1665058.1525224538, 1643986.993658782, 1654542.503402549, 1544223.7555271706, 1586089.757123905, 1557422.1652915555, 1628015.0118060156, 1586134.108758046, 1593849.5700110244, 1580404.2186150744, 1572858.343186494, 1630378.0964382205, 1623921.9356270556, 1595325.9234048866"
Variance Reduction + Importance Sampling,1.974245170451723,1000,22004.47131930445,16.182563889026643,680844972.5275586,0.01365033177170393,"1575461.6171421984, 1586834.7442778295, 1597793.669308454, 1632273.9715476632, 1639495.044867456, 1642001.4428967095, 1623104.2477737253, 1594503.0716548746, 1622406.6735274668, 1577142.664539471, 1681546.7276125674, 1597358.4357123477, 1596865.1236670474, 1612339.033606274, 1594848.7178712834, 1599864.0556542503, 1599135.068521579, 1634456.2187881302, 1580933.1664518153, 1629186.4005672473"
Variance Reduction + Importance Sampling,2,500,25033.15089872229,9.281271183490754,887789760.5699289,0.015529153602472872,"1607612.206343566, 1625834.6899517227, 1626260.647498451, 1642028.2671753448, 1590094.308923567, 1612230.070750083, 1601366.5940186551, 1571161.9613802359, 1585189.8472281767, 1671332.033509482, 1640147.1187689083, 1644234.3816111789, 1578291.4640518706, 1660355.9047370923, 1615378.3465420504, 1574291.5592066634, 1593537.0177160257, 1598315.7984774383, 1600540.4292342972, 1560757.2559893716"
Variance Reduction + Importance Sampling,2,1000,16291.26864841273,16.411174619197844,314497684.0510529,0.010106183366364185,"1598896.7232749125, 1622491.8744133792, 1590239.7906172534, 1589167.4300837487, 1593758.458134581, 1603102.7607497268, 1600093.6317485357, 1611472.0626939812, 1617520.7820087473, 1619832.6927132132, 1636961.17952865, 1601405.1980182324, 1624646.8177247122, 1592732.7468530752, 1598444.0708296997, 1567739.1418928476, 1639624.9443229616, 1622751.0216866445, 1595671.6894934631, 1587340.235039996"
Variance Reduction + Importance Sampling,0,2000,99513.30725236962,3.180930662155151,12889278978.80871,0.06173243792058958,"1641041.1583259164, 1486449.3495353411, 1429889.2479768626, 1495346.363770362, 1565369.0426938748, 1648861.8644797336, 1587480.6695770205, 1491765.3192570123, 1667637.646265167, 1813224.6965631386, 1501920.911379709, 1545761.0104337197, 1580055.1793851063, 1376008.1039230125, 1540551.5035958763, 1524919.8582702375, 1712481.1922814727, 1805162.0600371892, 1563223.51827845, 1718537.6051713594"
Variance Reduction + Importance Sampling,1,2000,25777.575372070285,7.973091745376587,1166639004.305088,0.01599095252018926,"1597677.7880175717, 1605996.8262779086, 1599030.3368990833, 1601818.5215234628, 1650716.4252579238, 1619152.316023677, 1590441.4593000987, 1637154.3443474278, 1640111.0655826323, 1584404.397865609, 1534693.0432366508, 1562683.1484268673, 1606788.9195840259, 1618522.8658462781, 1589312.1184775606, 1651385.7867923146, 1619049.7661884725, 1615114.3896890888, 1516291.6910707979, 1629462.7983932274"
Variance Reduction + Importance Sampling,1.5,2000,13145.200600686401,14.441594636440277,169379474.33094072,0.008154540356875208,"1637690.1575031464, 1657728.0933482451, 1623400.4635663612, 1609660.518972113, 1613892.2776008667, 1611462.03168125, 1615639.2131124802, 1620724.22532232, 1632798.6203274273, 1628892.12887726, 1608425.2353734623, 1626788.4279451363, 1630877.1355426067, 1597098.1537602637, 1625861.187976109, 1608512.866380838, 1617422.4668998057, 1624291.0460021254, 1635694.4247653864, 1626462.9493923786"
Variance Reduction + Importance Sampling,1.974245170451723,2000,12149.685679494438,28.621649420261384,319385424.3737876,0.007536979100312306,"1624789.3156127061, 1617011.5594081096, 1608211.8671517468, 1609266.1365156732, 1608874.978487753, 1633020.2009217234, 1608879.5224504995, 1584399.5660787683, 1621541.1265164008, 1635990.5044680433, 1614319.7787566527, 1614772.515928387, 1619206.052574565, 1617209.1239254393, 1624898.6080064124, 1620983.6046750452, 1553004.2157255337, 1614932.2050996243, 1632694.5309262194, 1603679.1268194653"
Variance Reduction + Importance Sampling,2,2000,13125.298583607258,31.27632040977478,204672326.41660047,0.008142194269022683,"1620675.438643051, 1630887.7614854109, 1629695.9790097664, 1630362.4073380707, 1618364.6464641069, 1626998.4766056137, 1636014.2811184954, 1618588.8951279835, 1635916.4449701516, 1605982.0039665923, 1629682.888056853, 1600785.7618028347, 1610383.6413087584, 1596858.5227865025, 1612910.6621550703, 1586225.287502434, 1625395.7814496781, 1605141.490172562, 1617860.6001129237, 1593411.5833253462"
Variance Reduction + Importance Sampling,0,3000,74720.22343132114,3.5681870102882387,7601835220.604439,0.04635220838042019,"1402361.455821845, 1668160.3794454373, 1637235.5953674188, 1648045.2296822898, 1545593.2349024925, 1708006.0348659065, 1680875.0599892528, 1614905.7085578565, 1662632.2281082033, 1701466.9721834122, 1688418.9145063416, 1774264.3249253754, 1602039.5974806768, 1739556.044912052, 1675631.8608983383, 1575647.7880796362, 1707626.4590438458, 1496352.271527779, 1526875.126799497, 1632529.1307526191"
